content,Normalisasi,Tokenize,Stopword,Stemming
sering lag gajelas padahal sinyal bagus bagus aja chat suka g ke kirim padahal yang lain lancar aja semenjak update ini jadi sering lag gajelas tolong di perbaiki,sering lag padahal sinyal bagus bagus aja chat suka tidak ke kirim padahal yang lain lancar aja sejak update ini jadi sering lag tolong di perbaiki,"['sering', 'lag', 'padahal', 'sinyal', 'bagus', 'bagus', 'aja', 'chat', 'suka', 'tidak', 'ke', 'kirim', 'padahal', 'yang', 'lain', 'lancar', 'aja', 'sejak', 'update', 'ini', 'jadi', 'sering', 'lag', 'tolong', 'di', 'perbaiki']","['lag', 'sinyal', 'bagus', 'bagus', 'aja', 'chat', 'suka', 'kirim', 'lancar', 'aja', 'update', 'lag', 'tolong', 'perbaiki']",lag sinyal bagus bagus aja chat suka kirim lancar aja update lag tolong baik
akhir akhir ini stress sama apk instagram banyak fitur yg ga muncul dan error terus akhirnya mau di uninstal dulu kalo udah diperbaiki kabarin,akhir akhir ini stress sama aplikasi instagram banyak fitur yang tidak muncul dan error terus akhirnya mau di uninstal dulu kalo udah diperbaiki kabarin,"['akhir', 'akhir', 'ini', 'stress', 'sama', 'aplikasi', 'instagram', 'banyak', 'fitur', 'yang', 'tidak', 'muncul', 'dan', 'error', 'terus', 'akhirnya', 'mau', 'di', 'uninstal', 'dulu', 'kalo', 'udah', 'diperbaiki', 'kabarin']","['stress', 'aplikasi', 'instagram', 'fitur', 'muncul', 'error', 'uninstal', 'kalo', 'udah', 'diperbaiki', 'kabarin']",stress aplikasi instagram fitur muncul error uninstal kalo udah baik kabarin
makin di update malah makin lemot bangett blom lagi suka lag tiba tiba knpa sih padahal jaringan lancar klo emang makin jelek gausah di update segala dah ini udah di update bukannya makin bagus,makin di update malah makin lemot banget blom lagi suka lag tiba tiba kenapa sih padahal jaringan lancar kalau memang makin jelek gausah di update segala dah ini udah di update bukannya makin bagus,"['makin', 'di', 'update', 'malah', 'makin', 'lemot', 'banget', 'blom', 'lagi', 'suka', 'lag', 'tiba', 'tiba', 'kenapa', 'sih', 'padahal', 'jaringan', 'lancar', 'kalau', 'memang', 'makin', 'jelek', 'gausah', 'di', 'update', 'segala', 'dah', 'ini', 'udah', 'di', 'update', 'bukannya', 'makin', 'bagus']","['update', 'lemot', 'banget', 'blom', 'suka', 'lag', 'sih', 'jaringan', 'lancar', 'jelek', 'gausah', 'update', 'dah', 'udah', 'update', 'bagus']",update lot banget blom suka lag sih jaring lancar jelek gausah update dah udah update bagus
akun saya kok ngak bisa masuk padahal password nya sama terus kenapa setiap mau login ke akun lain harus isi password lagi terus kenapa akun saya tiba tiba ada nomor yang tidak saya kenal alhasil saya kesusahan untuk log in ke akun saya mohon pengertiannya dan diperbaiki lagi bug nya,akun saya kok tidak bisa masuk padahal password nya sama terus kenapa setiap mau login ke akun lain harus isi password lagi terus kenapa akun saya tiba tiba ada nomor yang tidak saya kenal alhasil saya kesusahan untuk log in ke akun saya mohon pengertiannya dan diperbaiki lagi bug nya,"['akun', 'saya', 'kok', 'tidak', 'bisa', 'masuk', 'padahal', 'password', 'nya', 'sama', 'terus', 'kenapa', 'setiap', 'mau', 'login', 'ke', 'akun', 'lain', 'harus', 'isi', 'password', 'lagi', 'terus', 'kenapa', 'akun', 'saya', 'tiba', 'tiba', 'ada', 'nomor', 'yang', 'tidak', 'saya', 'kenal', 'alhasil', 'saya', 'kesusahan', 'untuk', 'log', 'in', 'ke', 'akun', 'saya', 'mohon', 'pengertiannya', 'dan', 'diperbaiki', 'lagi', 'bug', 'nya']","['akun', 'masuk', 'password', 'nya', 'login', 'akun', 'isi', 'password', 'akun', 'nomor', 'kenal', 'alhasil', 'kesusahan', 'log', 'in', 'akun', 'mohon', 'pengertiannya', 'diperbaiki', 'bug', 'nya']",akun masuk password nya login akun isi password akun nomor kenal alhasil susah log akun mohon erti baik bug nya
ig akhir ini lagi knp sih gajelas banget masa gabisa scrol reels setiap mau liat reels pasti ada notifikasi ada masalah coba lagi gitu terus,instagram akhir ini lagi kenapa sih banget masa scrol reels setiap mau melihat reels pasti ada notifikasi ada masalah coba lagi gitu terus,"['instagram', 'akhir', 'ini', 'lagi', 'kenapa', 'sih', 'banget', 'masa', 'scrol', 'reels', 'setiap', 'mau', 'melihat', 'reels', 'pasti', 'ada', 'notifikasi', 'ada', 'masalah', 'coba', 'lagi', 'gitu', 'terus']","['instagram', 'sih', 'banget', 'scrol', 'reels', 'reels', 'notifikasi', 'coba', 'gitu']",instagram sih banget scrol reels reels notifikasi coba gitu
bagus tp sayang banget sekarang kalo mau post cerita tata letak tuh susah milih foto lama di galery nya soalnya tiap udah nambahin satu foto yg ada paling bawah di galeri dia balik lagi ke foto yg posisinya ada diatas jadi tolong perbaiki ky dulu dong biar mudah,bagus tapi sayang banget sekarang kalo mau post cerita tata letak tuh susah milih foto lama di galery nya soalnya setiap udah nambahin satu foto yang ada paling bawah di galeri dia balik lagi ke foto yang posisinya ada diatas jadi tolong perbaiki ky dulu dong biar mudah,"['bagus', 'tapi', 'sayang', 'banget', 'sekarang', 'kalo', 'mau', 'post', 'cerita', 'tata', 'letak', 'tuh', 'susah', 'milih', 'foto', 'lama', 'di', 'galery', 'nya', 'soalnya', 'setiap', 'udah', 'nambahin', 'satu', 'foto', 'yang', 'ada', 'paling', 'bawah', 'di', 'galeri', 'dia', 'balik', 'lagi', 'ke', 'foto', 'yang', 'posisinya', 'ada', 'diatas', 'jadi', 'tolong', 'perbaiki', 'ky', 'dulu', 'dong', 'biar', 'mudah']","['bagus', 'sayang', 'banget', 'kalo', 'post', 'cerita', 'tata', 'letak', 'tuh', 'susah', 'milih', 'foto', 'galery', 'nya', 'udah', 'nambahin', 'foto', 'galeri', 'foto', 'posisinya', 'diatas', 'tolong', 'perbaiki', 'ky', 'biar', 'mudah']",bagus sayang banget kalo post cerita tata letak tuh susah milih foto galery nya udah nambahin foto galeri foto posisi atas tolong baik biar mudah
udah beberapa hari ini mode gelapnya tiba hilang dicek di pengaturan pun ga ada udah saya hapus trus instal ulang bisa mode gelap lagi tapi ketika dikeluarin trus dibuka lagi aplikasinya mode gelapnya kembali hilang gmn ya cara ngatasinnya padahal suka bgt mode gelap masa harus install uninstall terus,udah beberapa hari ini mode gelapnya tiba hilang dicek di pengaturan pun tidak ada udah saya hapus trus instal ulang bisa mode gelap lagi tapi ketika dikeluarin trus dibuka lagi aplikasinya mode gelapnya kembali hilang gimana ya cara ngatasinnya padahal suka banget mode gelap masa harus install uninstall terus,"['udah', 'beberapa', 'hari', 'ini', 'mode', 'gelapnya', 'tiba', 'hilang', 'dicek', 'di', 'pengaturan', 'pun', 'tidak', 'ada', 'udah', 'saya', 'hapus', 'trus', 'instal', 'ulang', 'bisa', 'mode', 'gelap', 'lagi', 'tapi', 'ketika', 'dikeluarin', 'trus', 'dibuka', 'lagi', 'aplikasinya', 'mode', 'gelapnya', 'kembali', 'hilang', 'gimana', 'ya', 'cara', 'ngatasinnya', 'padahal', 'suka', 'banget', 'mode', 'gelap', 'masa', 'harus', 'install', 'uninstall', 'terus']","['udah', 'mode', 'gelapnya', 'hilang', 'dicek', 'pengaturan', 'udah', 'hapus', 'trus', 'instal', 'ulang', 'mode', 'gelap', 'dikeluarin', 'trus', 'dibuka', 'aplikasinya', 'mode', 'gelapnya', 'hilang', 'gimana', 'ya', 'ngatasinnya', 'suka', 'banget', 'mode', 'gelap', 'install', 'uninstall']",udah mode gelap hilang cek atur udah hapus trus instal ulang mode gelap dikeluarin trus buka aplikasi mode gelap hilang gimana ngatasinnya suka banget mode gelap install uninstall
kenapa abis update langsung ke logout sendiri terus ya tapi waktu login ke ignya temen bisa dan aman aman aja,kenapa abis update langsung ke logout sendiri terus ya tapi waktu login ke ignya temen bisa dan aman aman aja,"['kenapa', 'abis', 'update', 'langsung', 'ke', 'logout', 'sendiri', 'terus', 'ya', 'tapi', 'waktu', 'login', 'ke', 'ignya', 'temen', 'bisa', 'dan', 'aman', 'aman', 'aja']","['abis', 'update', 'langsung', 'logout', 'ya', 'login', 'ignya', 'temen', 'aman', 'aman', 'aja']",abis update langsung logout login ignya temen aman aman aja
fitur music di profil tiba tiba hilang orang lain bisa melihat di profil kita sedangkan kita tidak bisa melihatnya bahkan tidak bisa mengeditnya tolong segera diperbaiki,fitur music di profil tiba tiba hilang orang lain bisa melihat di profil kita sedangkan kita tidak bisa melihatnya bahkan tidak bisa mengeditnya tolong segera diperbaiki,"['fitur', 'music', 'di', 'profil', 'tiba', 'tiba', 'hilang', 'orang', 'lain', 'bisa', 'melihat', 'di', 'profil', 'kita', 'sedangkan', 'kita', 'tidak', 'bisa', 'melihatnya', 'bahkan', 'tidak', 'bisa', 'mengeditnya', 'tolong', 'segera', 'diperbaiki']","['fitur', 'music', 'profil', 'hilang', 'orang', 'profil', 'mengeditnya', 'tolong', 'diperbaiki']",fitur music profil hilang orang profil edit tolong baik
anehh akun selalu keluar dan puncak nya dua akun aku tiba tiba keluar padahal gak ada aku acak acak bisa gak akunnya dibalikin lagii awalnya mikir akunnya di hack ternyata bermasalah di aplikasinya padahal gak pernah buka tautan apapun tapi tiba tiba hilang,aneh akun selalu keluar dan puncak nya dua akun aku tiba tiba keluar padahal tidak ada aku acak acak bisa tidak akunnya dibalikin lagi awalnya mikir akunnya di hack ternyata bermasalah di aplikasinya padahal tidak pernah buka tautan apapun tapi tiba tiba hilang,"['aneh', 'akun', 'selalu', 'keluar', 'dan', 'puncak', 'nya', 'dua', 'akun', 'aku', 'tiba', 'tiba', 'keluar', 'padahal', 'tidak', 'ada', 'aku', 'acak', 'acak', 'bisa', 'tidak', 'akunnya', 'dibalikin', 'lagi', 'awalnya', 'mikir', 'akunnya', 'di', 'hack', 'ternyata', 'bermasalah', 'di', 'aplikasinya', 'padahal', 'tidak', 'pernah', 'buka', 'tautan', 'apapun', 'tapi', 'tiba', 'tiba', 'hilang']","['aneh', 'akun', 'puncak', 'nya', 'akun', 'acak', 'acak', 'akunnya', 'dibalikin', 'mikir', 'akunnya', 'hack', 'bermasalah', 'aplikasinya', 'buka', 'tautan', 'apapun', 'hilang']",aneh akun puncak nya akun acak acak akun dibalikin mikir akun hack masalah aplikasi buka taut apa hilang
buruk sekali saya tidak bisa login ke akun saya padahal sandinya udah benar tapi masi juga tidak bisa keterangannya halaman tidak ditemukan padahal sinyal saya bagus login di hp teman saya bisa kenapa saya sendiri yg login ngga bisa setelah update saya kecewaa,buruk sekali saya tidak bisa login ke akun saya padahal sandinya udah benar tapi masi juga tidak bisa keterangannya halaman tidak ditemukan padahal sinyal saya bagus login di hp teman saya bisa kenapa saya sendiri yang login tidak bisa setelah update saya kecewaa,"['buruk', 'sekali', 'saya', 'tidak', 'bisa', 'login', 'ke', 'akun', 'saya', 'padahal', 'sandinya', 'udah', 'benar', 'tapi', 'masi', 'juga', 'tidak', 'bisa', 'keterangannya', 'halaman', 'tidak', 'ditemukan', 'padahal', 'sinyal', 'saya', 'bagus', 'login', 'di', 'hp', 'teman', 'saya', 'bisa', 'kenapa', 'saya', 'sendiri', 'yang', 'login', 'tidak', 'bisa', 'setelah', 'update', 'saya', 'kecewaa']","['buruk', 'login', 'akun', 'sandinya', 'udah', 'masi', 'keterangannya', 'halaman', 'ditemukan', 'sinyal', 'bagus', 'login', 'hp', 'teman', 'login', 'update', 'kecewaa']",buruk login akun sandi udah mas terang halaman temu sinyal bagus login teman login update kecewaa
tolong perbaiki ketika buka apk nya layarnya redup kemungkinan terjadi pada hp poco bisa di update untuk kondisk jika dibuka di os nya pocox,tolong perbaiki ketika buka aplikasi nya layarnya redup kemungkinan terjadi pada hp poco bisa di update untuk kondisk jika dibuka di os nya pocox,"['tolong', 'perbaiki', 'ketika', 'buka', 'aplikasi', 'nya', 'layarnya', 'redup', 'kemungkinan', 'terjadi', 'pada', 'hp', 'poco', 'bisa', 'di', 'update', 'untuk', 'kondisk', 'jika', 'dibuka', 'di', 'os', 'nya', 'pocox']","['tolong', 'perbaiki', 'buka', 'aplikasi', 'nya', 'layarnya', 'redup', 'hp', 'poco', 'update', 'kondisk', 'dibuka', 'os', 'nya', 'pocox']",tolong baik buka aplikasi nya layar redup poco update kondisk buka nya pocox
sebenarnya apk ini sangat bagus tapi kenapa tidak ada lagi fitur login dengan facebook akun lama saya terkait dengan facebook bagaimana caranya saya untuk login ke akun lama saya jika tidak ada fitur login dengan facebook tolong admin instagram keluarkan lagi fitur tersebut kali ini saya kasih bintang dulu jika sudah kembali fitur login dengan facebook saya akan berikan lagi bintang nya tolong admin instagram,sebenarnya aplikasi ini sangat bagus tapi kenapa tidak ada lagi fitur login dengan facebook akun lama saya terkait dengan facebook bagaimana caranya saya untuk login ke akun lama saya jika tidak ada fitur login dengan facebook tolong admin instagram keluarkan lagi fitur tersebut kali ini saya kasih bintang dulu jika sudah kembali fitur login dengan facebook saya akan berikan lagi bintang nya tolong admin instagram,"['sebenarnya', 'aplikasi', 'ini', 'sangat', 'bagus', 'tapi', 'kenapa', 'tidak', 'ada', 'lagi', 'fitur', 'login', 'dengan', 'facebook', 'akun', 'lama', 'saya', 'terkait', 'dengan', 'facebook', 'bagaimana', 'caranya', 'saya', 'untuk', 'login', 'ke', 'akun', 'lama', 'saya', 'jika', 'tidak', 'ada', 'fitur', 'login', 'dengan', 'facebook', 'tolong', 'admin', 'instagram', 'keluarkan', 'lagi', 'fitur', 'tersebut', 'kali', 'ini', 'saya', 'kasih', 'bintang', 'dulu', 'jika', 'sudah', 'kembali', 'fitur', 'login', 'dengan', 'facebook', 'saya', 'akan', 'berikan', 'lagi', 'bintang', 'nya', 'tolong', 'admin', 'instagram']","['aplikasi', 'bagus', 'fitur', 'login', 'facebook', 'akun', 'terkait', 'facebook', 'login', 'akun', 'fitur', 'login', 'facebook', 'tolong', 'admin', 'instagram', 'keluarkan', 'fitur', 'kali', 'kasih', 'bintang', 'fitur', 'login', 'facebook', 'bintang', 'nya', 'tolong', 'admin', 'instagram']",aplikasi bagus fitur login facebook akun kait facebook login akun fitur login facebook tolong admin instagram keluar fitur kali kasih bintang fitur login facebook bintang nya tolong admin instagram
instagram bagus tiba tiba loading pengen posting wifi masih bagus tapi kok gak jalan tolong diperbaiki,instagram bagus tiba tiba loading ingin posting wifi masih bagus tapi kok tidak jalan tolong diperbaiki,"['instagram', 'bagus', 'tiba', 'tiba', 'loading', 'ingin', 'posting', 'wifi', 'masih', 'bagus', 'tapi', 'kok', 'tidak', 'jalan', 'tolong', 'diperbaiki']","['instagram', 'bagus', 'loading', 'posting', 'wifi', 'bagus', 'jalan', 'tolong', 'diperbaiki']",instagram bagus loading posting wifi bagus jalan tolong baik
setelah menggunakan instagram saya merasa platform ini sangat mudah digunakan dengan antarmuka yang intuitif dan berbagai fitur yang mudah diakses pengalaman berbagi foto video dan stories terasa sangat menyenangkan serta memberikan kebebasan bagi pengguna untuk mengekspresikan diri secara kreatif fitur pengeditan yang tersedia memungkinkan hasil yang menarik sehingga instagram sangat mendukung kreativitas penggunanya,setelah menggunakan instagram saya merasa platform ini sangat mudah digunakan dengan antarmuka yang intuitif dan berbagai fitur yang mudah diakses pengalaman berbagi foto video dan stories terasa sangat menyenangkan serta memberikan kebebasan bagi pengguna untuk mengekspresikan diri secara kreatif fitur pengeditan yang tersedia memungkinkan hasil yang menarik sehingga instagram sangat mendukung kreativitas penggunanya,"['setelah', 'menggunakan', 'instagram', 'saya', 'merasa', 'platform', 'ini', 'sangat', 'mudah', 'digunakan', 'dengan', 'antarmuka', 'yang', 'intuitif', 'dan', 'berbagai', 'fitur', 'yang', 'mudah', 'diakses', 'pengalaman', 'berbagi', 'foto', 'video', 'dan', 'stories', 'terasa', 'sangat', 'menyenangkan', 'serta', 'memberikan', 'kebebasan', 'bagi', 'pengguna', 'untuk', 'mengekspresikan', 'diri', 'secara', 'kreatif', 'fitur', 'pengeditan', 'yang', 'tersedia', 'memungkinkan', 'hasil', 'yang', 'menarik', 'sehingga', 'instagram', 'sangat', 'mendukung', 'kreativitas', 'penggunanya']","['instagram', 'platform', 'mudah', 'antarmuka', 'intuitif', 'fitur', 'mudah', 'diakses', 'pengalaman', 'berbagi', 'foto', 'video', 'stories', 'menyenangkan', 'kebebasan', 'pengguna', 'mengekspresikan', 'kreatif', 'fitur', 'pengeditan', 'tersedia', 'hasil', 'menarik', 'instagram', 'mendukung', 'kreativitas', 'penggunanya']",instagram platform mudah antarmuka intuitif fitur mudah akses alam bagi foto video stories senang bebas guna ekspresi kreatif fitur edit sedia hasil tarik instagram dukung kreativitas guna
ig bole gaa buat sorotannya bisa upload lebih dari soalnya klo di sec acc semua dimasukin kaya buat arsipp plisss bisa yaa lebihhhh banyak up buat sorotan,instagram bole gaa buat sorotannya bisa upload lebih dari soalnya kalau di sec acc semua dimasukin kaya buat arsipp plisss bisa yaa lebihhhh banyak up buat sorotan,"['instagram', 'bole', 'gaa', 'buat', 'sorotannya', 'bisa', 'upload', 'lebih', 'dari', 'soalnya', 'kalau', 'di', 'sec', 'acc', 'semua', 'dimasukin', 'kaya', 'buat', 'arsipp', 'plisss', 'bisa', 'yaa', 'lebihhhh', 'banyak', 'up', 'buat', 'sorotan']","['instagram', 'bole', 'gaa', 'sorotannya', 'upload', 'sec', 'acc', 'dimasukin', 'kaya', 'arsipp', 'plisss', 'yaa', 'lebihhhh', 'up', 'sorotan']",instagram bole gaa sorot upload sec acc dimasukin kaya arsipp plisss yaa lebihhhh sorot
arsip ig yang sudah berbulan bulan atau bertahun tahun tiba tiba ngeblur jujur saya kecewa karena saya ingin memposting ulang kembali video atau foto nya hasil nya jadi jelek dan juga saya simpan video atau foto nya juga hasil nya tetap sama ngeblur juga padahal saya sudah menggunakan kualitas foto atau video yang sudah tinggi tapi tetap saja hasil nya ngeblur jadi kalau bisa diperbaiki secepatnya karena saya mau letak di sorotan juga hasil nya tetap ngeblur,arsip instagram yang sudah berbulan bulan atau bertahun tahun tiba tiba ngeblur jujur saya kecewa karena saya ingin memposting ulang kembali video atau foto nya hasil nya jadi jelek dan juga saya simpan video atau foto nya juga hasil nya tetap sama ngeblur juga padahal saya sudah menggunakan kualitas foto atau video yang sudah tinggi tapi tetap saja hasil nya ngeblur jadi kalau bisa diperbaiki secepatnya karena saya mau letak di sorotan juga hasil nya tetap ngeblur,"['arsip', 'instagram', 'yang', 'sudah', 'berbulan', 'bulan', 'atau', 'bertahun', 'tahun', 'tiba', 'tiba', 'ngeblur', 'jujur', 'saya', 'kecewa', 'karena', 'saya', 'ingin', 'memposting', 'ulang', 'kembali', 'video', 'atau', 'foto', 'nya', 'hasil', 'nya', 'jadi', 'jelek', 'dan', 'juga', 'saya', 'simpan', 'video', 'atau', 'foto', 'nya', 'juga', 'hasil', 'nya', 'tetap', 'sama', 'ngeblur', 'juga', 'padahal', 'saya', 'sudah', 'menggunakan', 'kualitas', 'foto', 'atau', 'video', 'yang', 'sudah', 'tinggi', 'tapi', 'tetap', 'saja', 'hasil', 'nya', 'ngeblur', 'jadi', 'kalau', 'bisa', 'diperbaiki', 'secepatnya', 'karena', 'saya', 'mau', 'letak', 'di', 'sorotan', 'juga', 'hasil', 'nya', 'tetap', 'ngeblur']","['arsip', 'instagram', 'berbulan', 'bertahun', 'ngeblur', 'jujur', 'kecewa', 'memposting', 'ulang', 'video', 'foto', 'nya', 'hasil', 'nya', 'jelek', 'simpan', 'video', 'foto', 'nya', 'hasil', 'nya', 'ngeblur', 'kualitas', 'foto', 'video', 'hasil', 'nya', 'ngeblur', 'diperbaiki', 'secepatnya', 'letak', 'sorotan', 'hasil', 'nya', 'ngeblur']",arsip instagram bulan tahun ngeblur jujur kecewa memposting ulang video foto nya hasil nya jelek simpan video foto nya hasil nya ngeblur kualitas foto video hasil nya ngeblur baik cepat letak sorot hasil nya ngeblur
